-0.0868072509765625,0.0347137451171875,UP
5.9681549072265625,0.0166015625,UP
5.8296661376953125,0.32232666015625,UP
5.8296661376953125,0.32232666015625,UP
-0.639678955078125,0.87945556640625,UP
2.324951171875,-0.477691650390625,UP
6.44219970703125,-0.8004608154296875,UP
4.6781158447265625,-0.4457244873046875,UP
0.8058929443359375,0.2158050537109375,UP
-1.130767822265625,1.201171875,UP
0.081512451171875,0.0325775146484375,DOWN
-0.2093048095703125,0.0347137451171875,DOWN
-4.392608642578125,1.9159698486328125,DOWN
-7.8152923583984375,-1.1764984130859375,DOWN
-4.2466583251953125,-3.032196044921875,DOWN
0.01226806640625,0.0219268798828125,DOWN
-1.4567413330078125,0.7484283447265625,DOWN
-5.9010162353515625,1.030731201171875,DOWN
-5.5260467529296875,-0.910186767578125,DOWN
-3.1675567626953125,-1.6356201171875,DOWN
-0.0079803466796875,0.9242095947265625,RIGHT
0.1645965576171875,1.7423248291015625,RIGHT
0.27325439453125,2.9769744873046875,RIGHT
0.30841064453125,4.0965576171875,RIGHT
0.624786376953125,4.4981689453125,RIGHT
0.2551422119140625,-0.3668975830078125,LEFT
0.3701934814453125,-2.3482818603515625,LEFT
0.1422271728515625,-4.9986724853515625,LEFT
-0.1304779052734375,-6.019195556640625,LEFT
-0.3797454833984375,-5.1999969482421875,LEFT
